id,nature,X,Y
14948,"Industrial, agricultural or commercial",656506.3537359,6863637.4092152
14949,Misc,656513.6879698,6863838.1049519
14950,Misc,656523.8543125,6863810.7068129
14951,Misc,655908.9135240,6863038.6705686
14952,Misc,656125.2179004,6862984.3571639
14953,Misc,656058.7826993,6863037.1968899
14954,Church,656140.4644661,6863075.1067647
14955,Misc,656291.7531394,6863085.8228688
14956,Misc,656291.4894235,6863200.3268650
14957,Misc,656179.1380390,6863416.6757745
14958,"Industrial, agricultural or commercial",656191.7267438,6863558.6031363
14959,Misc,656172.5537178,6863580.9161643
14960,Misc,656223.7624111,6863462.9481008
14961,Misc,656288.2642172,6863283.2666952
14962,Misc,656284.1589111,6863379.7889862
14963,Misc,656615.3135160,6863281.6281946
14964,Misc,656611.5358868,6863456.9772755
14965,Misc,656503.6462570,6862125.4575627
14966,Misc,656541.6752341,6863404.8421999
14967,Misc,656522.4006287,6863392.4371988
14968,Misc,656521.5368331,6863232.9536442
14969,Misc,656800.6790141,6859996.4068806
14970,Misc,656842.9077492,6860866.5891033
14971,Misc,656753.6851983,6861210.1486030
14972,Misc,656837.1526564,6861639.1825930
14973,Misc,656829.9416777,6861365.6624781
14974,Misc,656852.0855977,6861499.2863248
14975,Misc,656050.7912827,6861994.3664581
14976,Misc,656005.7830090,6862150.3096006
14977,Misc,656003.1217456,6862255.2032709
14978,Misc,656025.6289749,6862260.4229048
14979,Misc,655965.4731981,6862225.4314869
14980,Misc,656034.1072493,6862287.3042105
14981,Misc,656390.4651451,6862765.7109235
14982,Misc,656071.6757218,6862300.0498827
14983,Misc,656110.0858134,6862081.7106159
14984,Misc,656090.5945854,6862240.1393249
14985,Misc,656094.2017521,6862229.9732555
14986,Misc,656235.2375432,6862232.2767978
14987,Misc,656087.1602698,6862142.5471232
14988,Misc,656205.1846982,6862315.1557165
14989,Misc,656344.5948497,6859863.7527873
14990,Misc,656425.6804485,6859821.0360878
14991,Misc,656460.2841301,6859761.6587388
14992,Misc,656471.4898333,6860717.5049779
14993,Misc,656359.1074508,6860944.6454742
14994,Misc,656377.4703213,6860199.5738049
14995,Misc,656459.3041744,6860204.7679346
14996,Misc,656446.8650580,6860275.8272317
14997,Misc,656446.1504863,6860620.1028411
14998,Misc,656389.2470429,6860889.6237766
14999,Misc,656477.4713481,6861652.1614798
15000,Misc,656504.2830046,6861537.7617425
15001,Misc,656385.3753344,6861545.5668682
15002,Misc,656345.9851018,6862093.8275880
15003,Misc,656291.9204832,6859580.1869327
15004,Misc,656276.6212733,6859864.9856626
15005,Misc,656297.9425411,6859657.2773854
15006,"Industrial, agricultural or commercial",656300.6484687,6859658.7037137
15007,Misc,656291.0788018,6860805.0988970
15008,Misc,656321.8814949,6861531.0301187
15009,Misc,656311.2326703,6862085.0010152
15010,Misc,655944.7121840,6862821.8531968
15011,Misc,655945.9445856,6862883.1554202
15012,Misc,656036.7124687,6862893.2562864
15013,Misc,656211.6992762,6862854.8940590
15014,Misc,656218.7396546,6862893.8222033
15015,Misc,656226.7834805,6862735.9757931
15016,Misc,656823.3532514,6862905.7110913
15017,Misc,656592.5400258,6862827.1121127
15018,"Industrial, agricultural or commercial",656430.0303955,6862825.0361660
15019,Misc,656590.6724251,6862780.8256142
15020,Misc,656711.3179764,6861127.0274468
15021,Misc,656839.9507499,6862140.7644625
15022,Misc,656784.1773803,6862294.5731850
15023,Misc,656626.9478977,6860903.6825993
15024,Misc,656612.1672863,6860852.2479047
15025,Misc,656638.0856561,6860567.0392904
15026,Misc,656650.7612324,6861008.5124241
15027,Misc,656656.0160342,6861674.5327713
15028,Misc,656635.8924973,6861591.5153530
15029,Misc,656622.2217655,6861734.6727578
15030,"Industrial, agricultural or commercial",656614.0610742,6861971.7225265
15031,Misc,656652.3536691,6862219.1416510
15032,Misc,656583.2021314,6862657.1108703
15033,Misc,656151.4078172,6862642.9717556
15034,Misc,656326.2516476,6862389.7426923
15035,Church,656330.7690376,6862423.5806235
15036,Misc,656330.1159143,6862750.0379230
15037,Misc,656341.2946005,6862809.5293900
15038,Misc,656368.1342074,6862867.3597251
15039,"Industrial, agricultural or commercial",656332.7135071,6862845.3255060
15040,"Industrial, agricultural or commercial",656222.5586225,6862580.6716148
15041,Misc,656248.7889764,6862598.1776737
15042,Misc,656287.6948587,6862542.6053937
15043,Misc,656400.5953439,6862698.5990731
15044,Misc,656289.7277285,6862349.2378700
15045,Misc,656272.0582541,6862293.3643609
15046,Misc,655917.5015497,6862718.2356359
15047,Misc,655999.9599498,6862466.6778577
15048,Misc,655948.1595225,6862527.7484531
15049,Misc,655956.3910318,6862508.0001446
15050,Misc,655935.6438240,6862585.1267332
15051,Misc,655996.3280927,6862347.3049504
15052,Misc,656104.6341746,6862500.9106083
15053,Misc,656050.8868617,6862452.1487035
15054,Misc,656201.2072430,6862603.6185808
15055,Misc,656970.0641003,6860772.7431476
15056,Misc,656992.4389712,6861138.3307894
15057,Misc,656951.0383532,6862482.0196940
15058,Misc,656254.8782531,6860960.0269884
15059,Misc,656283.8944817,6860276.6854011
15060,Misc,656280.9680380,6860922.2960926
15061,Misc,656273.8742844,6862026.9022628
15062,Misc,656325.0758866,6861911.6042466
15063,Misc,656275.2288610,6861951.9506434
15064,Misc,656250.4937425,6861903.2801276
15065,Misc,656268.4372179,6861900.0389611
15066,Misc,656337.3544620,6862005.4778478
15067,Misc,656301.9491223,6861679.0664338
15068,Misc,656301.9914194,6862183.7820764
15069,Misc,656343.9500560,6862296.1617579
15070,Misc,656265.0189021,6862160.5713238
15071,Misc,656461.4242143,6860140.9084563
15072,Misc,656501.2635284,6860537.8522256
15073,Misc,656451.9617184,6861493.0825170
15074,Misc,656444.9844719,6861558.6501947
15075,Misc,656515.3055765,6861573.8096679
15076,Misc,656192.6768579,6861827.5736569
15077,Misc,656137.7941552,6861955.4505351
15078,Misc,656084.1920731,6861802.4529085
15079,Misc,656146.2065318,6861892.1378684
15080,Misc,656199.3423698,6862019.2623384
15081,Misc,656174.4337584,6861930.3533837
15082,Misc,656086.9976374,6861885.6163131
15083,Misc,656218.8156892,6861697.5728850
15084,Misc,656126.8828558,6861723.4267749
15085,Misc,656010.1863548,6861687.8966307
15086,Misc,655991.4310058,6861816.0168615
15087,Misc,655979.4231879,6861801.5348243
15088,Misc,655938.2523145,6861730.2475696
15089,Misc,655915.7549333,6861720.6369917
15090,Misc,656025.9313739,6861835.0923977
15091,Misc,656032.1619248,6861776.4477243
15092,Misc,660762.2333198,6859560.4899857
15093,Misc,660789.4486646,6859485.1794651
15094,Misc,659216.4148892,6859826.1658389
15095,"Industrial, agricultural or commercial",659245.7760977,6859889.8435618
15096,Misc,658850.8226281,6859851.9914027
15097,"Industrial, agricultural or commercial",657584.8321365,6858634.7585470
15098,"Industrial, agricultural or commercial",659879.5041397,6858144.2057575
15099,Stand,659735.5358555,6858021.4173070
15100,Misc,660001.8553724,6857838.4054660
15101,Misc,656158.7187923,6861616.4299473
15102,Misc,656056.8899864,6861598.1956888
15103,Misc,656059.1982429,6861655.8180222
15104,Misc,656607.1963778,6859915.7120711
15105,"Industrial, agricultural or commercial",656582.2940195,6859776.8284912
15106,Misc,656569.4612245,6859779.4937202
15107,Misc,656580.6030806,6860835.4709141
15108,Misc,656604.8266299,6860704.4083958
15109,Misc,656580.4781883,6860558.1826302
15110,Misc,656593.1498489,6861593.0833058
15111,Misc,656529.0610850,6859720.9626672
15112,Misc,656490.8410745,6861508.0089955
15113,Misc,656566.5535032,6861524.3259818
15114,Misc,656190.1362480,6860145.6646711
15115,Misc,656261.2565310,6860196.9030661
15116,Misc,656271.1536926,6860829.8828433
15117,Misc,656225.7610843,6860877.9784326
15118,Misc,656231.3264802,6860935.2515100
15119,Church,656218.0456733,6860822.3867728
15120,Misc,656119.3270394,6861106.7624584
15121,Misc,656232.2333926,6861755.5420333
15122,Misc,656256.9158644,6861794.5807038
15123,Misc,656259.9250728,6861811.0143081
15124,Misc,656525.5243497,6861638.6628658
15125,Misc,656545.4945734,6861333.5790415
15126,Misc,656068.8406050,6860944.9926622
15127,Misc,655948.5620995,6860868.2374927
15128,Misc,656105.2327805,6860823.9512100
15129,Misc,656055.2123694,6860763.0385562
15130,Misc,656079.5724014,6861323.0974495
15131,Misc,656183.8249385,6860923.2575846
15132,Misc,656198.5135237,6860756.9015862
15133,"Industrial, agricultural or commercial",656250.1460710,6860458.5774411
15134,"Industrial, agricultural or commercial",656039.6480759,6859827.1064439
15135,Misc,656051.6101014,6859847.6382681
15136,Misc,656113.4481175,6859938.0666797
15137,Misc,655914.2131792,6860167.1008084
15138,Misc,656059.0884902,6860099.8486236
15139,Misc,656128.1943003,6860113.8141355
15140,Misc,656211.5084152,6860169.4024871
15141,Misc,656174.5498844,6859925.6819993
15142,Misc,656171.1725374,6859777.6882733
15143,Misc,656370.3521686,6859643.1019459
15144,Misc,656384.1033724,6859888.0683019
15145,Misc,656410.5677602,6859581.4474378
15146,Misc,656383.1606650,6860030.7161346
15147,"Industrial, agricultural or commercial",656347.9774360,6859663.5487507
15148,Misc,656322.8263444,6860183.7251420
15149,Misc,656377.2181306,6860217.1793100
15150,Misc,656356.9020172,6860280.3277333
15151,Misc,656419.0786635,6860375.8208443
15152,Misc,656329.7038828,6860186.7272161
15153,Misc,656410.9974952,6860630.2678603
15154,Misc,656382.2992816,6860384.7033572
15155,Misc,656055.2927039,6859215.8813496
15156,Misc,654504.0290751,6864735.4689880
15157,Misc,655329.7478563,6864834.3952451
15158,Misc,655298.6327883,6864779.7783326
15159,Misc,655344.4463289,6864744.0631398
15160,Misc,655217.1244325,6864803.1045272
15161,Misc,655197.7737223,6864759.5498970
15162,Misc,655257.2855256,6864783.5821807
15163,Misc,655166.3626910,6864754.6881764
15164,Misc,655472.2579720,6864780.0190779
15165,Misc,655493.3149427,6864777.6819595
15166,Misc,655479.2899241,6864803.6323961
15167,Misc,655479.9778370,6864756.9395832
15168,Misc,655405.4446729,6864783.8756175
15169,Misc,655473.2847745,6864748.2072958
15170,Misc,655666.7285435,6864761.0373855
15171,Misc,655378.1574837,6864831.4716530
15172,Misc,655236.3407573,6864779.6499656
15173,Misc,655575.6996991,6864776.5871811
15174,Misc,655350.3837565,6864605.0523922
15175,Misc,655301.3334860,6864551.6607589
15176,Misc,655332.5729455,6864646.3058619
15177,Misc,655328.6409406,6864589.5948501
15178,Misc,655199.3374666,6864655.4786373
15179,Misc,655651.1582010,6864604.6379983
15180,Misc,655423.0407075,6864585.0188914
15181,"Industrial, agricultural or commercial",655425.9132801,6864577.7410126
15182,Misc,655618.0291223,6864603.0641467
15183,Misc,655452.1875923,6864576.5337268
15184,Misc,655493.3039027,6864573.5384376
15185,Misc,655556.8409333,6864594.3866402
15186,Misc,655114.8833294,6864153.0289254
15187,Misc,655160.4663153,6864173.3627485
15188,Misc,655868.8668193,6864289.4413588
15189,Misc,655683.3346438,6863406.7753321
15190,Misc,655616.0041599,6863474.0942445
15191,Misc,655851.2336851,6863364.3400903
15192,Misc,655783.1001413,6863453.1538175
15193,Misc,655154.9411986,6863392.6319553
15194,Misc,655194.6306789,6863452.1750740
15195,Misc,655165.2800450,6863514.4963493
15196,Misc,655862.2647270,6863534.1376790
15197,Misc,655383.8589499,6863384.1460494
15198,Misc,655583.4222256,6863567.1236730
15199,Misc,655451.7642312,6863475.2353774
15200,Misc,655403.4072035,6863535.4498687
15201,Misc,655697.0369233,6863526.0747303
15202,Misc,655403.5566759,6863465.3696794
15203,Misc,655484.4997199,6863391.4560224
15204,"Industrial, agricultural or commercial",655384.9779636,6863504.3960507
15205,Misc,653368.4176543,6863485.0517477
15206,"Industrial, agricultural or commercial",653421.2265648,6863481.0020064
15207,"Industrial, agricultural or commercial",653529.1251879,6863840.2049251
15208,Misc,655806.6959337,6863867.7442654
15209,Misc,655666.3313740,6863864.0970835
15210,Misc,655629.1275422,6863907.1363680
15211,Misc,655582.5266198,6863883.4792158
15212,Misc,653312.8157691,6863842.6997230
15213,Misc,653327.9523324,6863802.8766792
15214,Misc,655186.3342923,6863290.3530563
15215,Misc,654260.5720007,6863240.1803123
15216,Misc,654984.4633937,6863247.3057845
15217,Misc,655762.4767494,6863317.5935965
15218,Misc,655479.1854199,6863262.6079427
15219,Misc,655625.5802206,6863343.5161600
15220,Misc,655226.4993531,6863243.0757515
15221,Misc,655229.8898180,6863300.2598303
15222,Misc,653468.2322447,6863234.1850078
15223,Misc,654754.7339109,6863668.7263959
15224,Misc,654746.4352182,6863702.6952460
15225,Misc,655040.5594218,6863779.3435983
15226,Misc,654279.7861099,6862586.0433180
15227,Misc,654782.7521330,6862577.5549163
15228,Church,655029.6393900,6862585.9000257
15229,Misc,654992.7520048,6865735.4918210
15230,Misc,654700.9135819,6865629.8413931
15231,Misc,655024.5636869,6865655.2882545
15232,Misc,654918.0526606,6865780.1372816
15233,Misc,655003.5677368,6865832.5676156
15234,Misc,654657.4601960,6865215.9831267
15235,Misc,654754.0210459,6865243.6124379
15236,Misc,654690.8565440,6865316.0740240
15237,Misc,654922.7580879,6865324.4835954
15238,Misc,654552.3054738,6865303.8381800
15239,Misc,655488.8613295,6864391.9848844
15240,Misc,655147.8224921,6865225.0486108
15241,Misc,655320.3815512,6865267.5453255
15242,Misc,655540.0225140,6865221.2061538
15243,Misc,655484.3396803,6865235.2306029
15244,Misc,655434.7397877,6865288.1854891
15245,Misc,655588.5923888,6864981.1594171
15246,Misc,655755.7105330,6864972.1190615
15247,Misc,655554.5649439,6865020.8958418
15248,Misc,655434.3657752,6865101.3483390
15249,Misc,655494.2191045,6864913.2962725
15250,Misc,655537.2780011,6864913.1313379
15251,Misc,655300.0011492,6864867.7838270
15252,Misc,655346.0683441,6864864.5788783
15253,Misc,655411.5916897,6864801.7333082
15254,Misc,655441.7631243,6864839.1888767
15255,Misc,655409.5769627,6864822.2878213
15256,Misc,655643.3536694,6864816.3455674
15257,Misc,655566.5094762,6864887.4268117
15258,Misc,655441.1266845,6864882.3094770
15259,Misc,655322.2580494,6865609.9457174
15260,Misc,655294.3950470,6865431.6704624
15261,Misc,655298.9188459,6865414.8000644
15262,Misc,655302.0145004,6865398.5299478
15263,Misc,655061.7291473,6865509.5164265
15264,Misc,655609.4825650,6865469.7072719
15265,Misc,655472.6218206,6865428.7643971
15266,Misc,655465.2659150,6865448.9835137
15267,Misc,655234.0074718,6865565.7898651
15268,Misc,654540.0697029,6865529.4678953
15269,Misc,654781.7266720,6865492.6857314
15270,"Industrial, agricultural or commercial",654985.1737779,6865457.9189736
15271,Misc,654712.3870264,6865441.2249281
15272,Misc,654626.0482078,6865582.6680521
15273,Misc,654954.4308773,6865420.0695109
15274,"Industrial, agricultural or commercial",655077.7880161,6865496.4332170
15275,Misc,654476.7847295,6865003.2401916
15276,Misc,654933.1024520,6865097.8640770
15277,Misc,654543.6260947,6865015.4343671
15278,Misc,654672.7525115,6865098.1910154
15279,Misc,654609.2944545,6865072.7123618
15280,Misc,654575.9717021,6865172.2340110
15281,Misc,654835.8443234,6865045.5382103
15282,Misc,654815.3227786,6865142.0976323
15283,Misc,655022.1605097,6865121.5662001
15284,Misc,654843.8491109,6865161.1479835
15285,Misc,655039.0896909,6865013.8805206
15286,Misc,655360.3683714,6865121.8838623
15287,Misc,655440.1099921,6865364.0164311
15288,Misc,654781.9155707,6865359.6904739
15289,Misc,654822.8881817,6865365.1473851
15290,Misc,654691.2025508,6865410.4894403
15291,Misc,654727.3683023,6865398.8020820
15292,"Industrial, agricultural or commercial",654445.6375952,6865386.3725655
15293,"Industrial, agricultural or commercial",654544.5535634,6865376.3034284
15294,"Industrial, agricultural or commercial",654518.0393347,6865358.0814723
15295,Misc,655320.2461891,6865358.0773078
15296,Misc,655435.6194284,6865386.1280939
15297,Misc,654819.1630867,6864967.1860813
15298,Misc,654433.5040703,6864974.6916417
15299,Misc,654383.1751373,6864958.4424392
15300,Misc,654581.5571392,6864967.5180098
15301,Misc,655152.5760809,6865001.9873399
15302,Misc,655245.7473711,6865080.0615091
15303,Misc,655298.2941830,6864227.1544771
15304,Misc,655369.8246856,6864282.2838173
15305,Misc,655378.4797519,6864340.5702926
15306,Misc,655260.7034908,6864344.3449616
15307,Misc,655296.2458675,6864351.8992498
15308,Misc,655804.7278361,6864229.3793596
15309,Misc,655827.3984709,6864305.5685779
15310,Misc,655735.5616033,6864330.0619744
15311,Misc,655640.7987309,6864288.7954349
15312,"Industrial, agricultural or commercial",655639.3156029,6864273.0410301
15313,Misc,654979.9853470,6864375.3021970
15314,Misc,654627.8752586,6864315.1636338
15315,Misc,655432.9938057,6864720.1272607
15316,Misc,654894.8951648,6864534.5534191
15317,Misc,655064.4704537,6864369.3478933
15318,Misc,655002.2295507,6864498.2167438
15319,Misc,654865.6369596,6864461.8577992
15320,Misc,654932.7251995,6864537.7545603
15321,Misc,655098.1344679,6864454.2233199
15322,Misc,655314.1725635,6864488.6699744
15323,Misc,655193.6914300,6864539.2918659
15324,Misc,655453.7178065,6864543.1223639
15325,Misc,655401.6503687,6864507.1706465
15326,Misc,655059.7118866,6864519.3164488
15327,Misc,655308.8837811,6864719.8089185
15328,Misc,655389.3000000,6864663.5500000
15329,Misc,655382.5228659,6864672.4943387
15330,Misc,655519.6473881,6864688.2657082
15331,Misc,655485.7040372,6864673.3738894
15332,Misc,655546.7385315,6864693.6975755
15333,Misc,655412.3764046,6864696.8148647
15334,Misc,655482.5186162,6864610.1910864
15335,Misc,654533.8522290,6864862.2852834
15336,Misc,654609.8481644,6864868.0676030
15337,Misc,655367.3617225,6864463.4588618
15338,Misc,655814.2547507,6864439.2773323
15339,"Industrial, agricultural or commercial",655804.6961273,6864443.8893010
15340,"Industrial, agricultural or commercial",655597.9808588,6864377.9824839
15341,Misc,655711.1969007,6864688.6902931
15342,Misc,655212.4004378,6864736.1150348
15343,Misc,655579.4277034,6864689.5334994
15344,Misc,655567.2545871,6864752.5827424
15345,Misc,655750.2690538,6864727.9271618
15346,Misc,655648.0664639,6864729.8632411
15347,Misc,655803.4800900,6864671.6695078
15348,Misc,654901.8455899,6864464.3472726
15349,Misc,654914.2647080,6864444.9132366
15350,Misc,654857.2509829,6864388.4245219
15351,Misc,654744.7699732,6864365.1473889
15352,Misc,654737.2994825,6864474.3211891
15353,Misc,655330.2107448,6864002.1809606
15354,Misc,655902.8384591,6863985.2833583
15355,Misc,655798.9292728,6863999.9566630
15356,Misc,655810.1182588,6864000.7296826
15357,"Industrial, agricultural or commercial",655801.9119745,6863988.6719150
15358,"Industrial, agricultural or commercial",655776.8448841,6863984.6366747
15359,Misc,655773.8184914,6863996.0432184
15360,Misc,655799.1596504,6864035.3536899
15361,Misc,655671.2375765,6863964.0398299
15362,Misc,655514.5780816,6864003.8207024
15363,Misc,655455.9296750,6863962.1424937
15364,Misc,655420.7712717,6864007.3329053
15365,Misc,655362.5944002,6863967.9741949
15366,Misc,655801.5747034,6863954.5069625
15367,Misc,655333.4326139,6863919.1622090
15368,Misc,655731.8685616,6863919.4214115
15369,Misc,655400.3780902,6864084.0727128
15370,Misc,654816.6194118,6864035.1308606
15371,"Industrial, agricultural or commercial",655290.2976299,6863983.4106868
15372,"Industrial, agricultural or commercial",655254.9549389,6863963.9054097
15373,Misc,655280.3190576,6863938.9500912
15374,"Industrial, agricultural or commercial",655268.9157848,6863959.3929316
15375,Church,654424.5374442,6865068.1633120
15376,Misc,654735.1912890,6865196.2045317
15377,Misc,654545.3564433,6865196.6650120
15378,Misc,655011.4842894,6865193.9847962
15379,Misc,655281.2655533,6863042.7915625
15380,Misc,655103.7740741,6864085.4296296
15381,Misc,655480.7714027,6864060.7953929
15382,Misc,654806.6084872,6863537.6892568
15383,Misc,655468.3896163,6863587.5082865
15384,Misc,654054.4332179,6863526.0766108
15385,Church,654440.5651072,6863488.6536793
15386,Misc,655716.8219128,6863490.7389860
15387,Misc,655033.7286683,6863537.5399003
15388,Misc,655848.9463736,6863613.6596916
15389,Misc,655422.2115431,6863567.5593857
15390,Misc,655678.5847272,6863616.8023659
15391,Misc,655752.2304619,6863538.6419133
15392,Misc,654938.2571513,6863001.4018390
15393,Misc,654883.1395710,6863028.2892571
15394,Misc,654921.8506351,6863075.7394936
15395,Misc,655007.7106202,6863086.3891012
15396,Misc,655163.1819755,6863347.9036183
15397,Misc,654890.5119442,6863384.0552023
15398,Misc,655717.3153691,6863348.9015571
15399,Misc,655491.2536562,6863380.6669216
15400,Misc,655550.4060930,6863322.6234770
15401,Misc,655188.6487974,6863357.1099602
15402,Misc,655333.7631781,6862909.6353812
15403,Misc,655438.6069666,6862931.3679235
15404,Misc,655377.9432564,6862872.5179834
15405,Misc,655370.9543515,6862926.6652459
15406,Misc,655482.0140838,6862894.8468281
15407,Misc,655610.0415262,6862967.5397104
15408,Misc,655478.1421822,6862978.8841629
15409,Misc,655409.0154035,6862999.2069421
15410,Misc,655360.0775454,6863007.2073405
15411,Misc,655612.6212404,6863036.8349146
15412,Misc,655345.0853195,6862847.4169293
15413,Misc,655260.0573711,6863091.0663762
15414,Misc,655197.2575700,6863063.9057648
15415,Misc,655807.6438016,6862771.4542875
15416,Misc,655818.4203184,6862911.8926977
15417,Misc,655712.6596541,6863058.9923119
15418,Misc,655824.2224557,6863073.9448034
15419,Misc,654716.0187495,6863623.3633818
15420,Misc,655315.0725044,6863630.5083181
15421,Misc,655265.2383574,6863605.1898023
15422,Misc,655136.8148060,6863652.5872201
15423,Misc,655437.0561276,6863589.4317380
15424,Misc,655742.4198349,6863698.7907384
15425,Misc,655647.9137861,6863751.0247132
15426,Misc,655769.7265893,6863747.1825466
15427,Misc,655609.7349521,6863778.1466974
15428,Misc,655567.8334856,6863736.1482864
15429,Misc,655708.8580004,6863730.8772183
15430,Misc,655833.5725618,6863713.5282129
15431,Misc,655728.7247780,6863653.9371876
15432,Misc,655573.7106641,6863648.2617858
15433,Misc,655482.2318812,6863698.9200680
15434,Misc,655455.5028265,6863295.7929857
15435,Misc,655583.4251921,6863284.2505935
15436,Misc,655549.6813462,6863298.4746737
15437,Misc,655224.3022642,6863732.8813051
15438,Misc,655221.2159936,6863780.3712558
15439,Misc,655612.1549036,6863842.7566492
15440,Misc,655137.6005759,6863730.2176648
15441,Misc,655844.8446635,6862820.3594939
15442,Misc,655857.3166986,6862703.4572988
15443,Misc,655824.4767792,6862960.9160943
15444,Misc,655871.0666820,6862995.0040044
15445,Misc,655878.7976577,6862867.3319191
15446,Misc,655906.5998521,6862632.1151428
15447,Misc,655191.2303383,6863763.2582257
15448,Misc,655568.8845187,6863882.6271433
15449,Misc,655172.8697400,6863783.6149523
15450,Misc,655159.2745958,6863677.9703684
15451,Misc,653368.5870811,6863923.9674062
15452,Misc,653594.4223093,6863981.8409127
15453,Misc,654227.4265382,6863911.3781787
15454,Misc,654613.8975415,6863945.0915340
15455,Misc,655282.5491948,6863952.5664022
15456,Misc,655112.7954576,6863884.1656239
15457,Misc,655583.6995467,6863895.4682165
15458,Misc,655506.0064957,6863889.5545124
15459,Misc,655909.2552555,6862178.3941231
15460,Misc,653451.6379622,6866886.2633794
15461,Misc,652414.2231002,6866740.4311427
15462,Misc,652504.2292047,6866742.5778928
15463,Misc,653341.4847836,6866613.7060606
15464,"Industrial, agricultural or commercial",653355.4856003,6866608.2056205
15465,Misc,653355.4856003,6866608.2056205
15466,"Industrial, agricultural or commercial",653355.1214881,6866612.5614286
15467,Misc,653355.1214881,6866612.5614286
15468,"Industrial, agricultural or commercial",653353.5156430,6866617.7146513
15469,Misc,653353.5156430,6866617.7146513
15470,"Industrial, agricultural or commercial",653328.8500630,6866615.4026494
15471,Misc,653328.8500630,6866615.4026494
15472,Misc,653798.1660195,6866608.9223306
15473,"Industrial, agricultural or commercial",653801.7951263,6866617.5711837
15474,Misc,653801.7951263,6866617.5711837
15475,Misc,653617.2842364,6866393.9253672
15476,"Industrial, agricultural or commercial",653595.1257063,6866854.7254999
15477,Misc,653577.4256867,6866868.1913884
15478,"Industrial, agricultural or commercial",653610.2418306,6866858.1011011
15479,Misc,653610.2418306,6866858.1011011
15480,"Industrial, agricultural or commercial",653618.7791483,6866861.5385979
15481,Misc,653601.1261341,6866847.2695106
15482,"Industrial, agricultural or commercial",653591.4119429,6866849.4160320
15483,Misc,653591.4119429,6866849.4160320
15484,Misc,653385.9735748,6866738.1283266
15485,Misc,653696.9732998,6866483.8165555
15486,"Industrial, agricultural or commercial",654984.3472031,6866914.6925235
15487,"Industrial, agricultural or commercial",653786.6936631,6866359.0489807
15488,"Industrial, agricultural or commercial",655655.6268479,6866485.7518046
15489,Misc,651362.8507104,6866930.1137146
15490,"Industrial, agricultural or commercial",652432.0367213,6866789.4580797
15491,"Industrial, agricultural or commercial",652446.7652471,6866789.5408994
15492,Misc,652446.7652471,6866789.5408994
15493,Misc,652886.8551625,6867002.2796089
15494,"Industrial, agricultural or commercial",652866.3726057,6867003.1656198
15495,Misc,652866.3726057,6867003.1656198
15496,"Industrial, agricultural or commercial",652867.5163008,6866991.9679951
15497,Misc,652874.4361261,6866729.8031780
15498,"Industrial, agricultural or commercial",652865.0543136,6866737.0943060
15499,Misc,652865.0543136,6866737.0943060
15500,"Industrial, agricultural or commercial",652942.8079266,6866759.0490057
15501,"Industrial, agricultural or commercial",652936.4136970,6866753.1785281
15502,Misc,652936.4136970,6866753.1785281
15503,"Industrial, agricultural or commercial",652926.6935317,6866923.2016412
15504,Misc,652934.8466841,6866906.0109630
15505,"Industrial, agricultural or commercial",652920.7126625,6866735.3093173
15506,Misc,652906.3066783,6866725.7639021
15507,"Industrial, agricultural or commercial",652909.1320244,6866732.9904056
15508,Misc,652909.1320244,6866732.9904056
15509,"Industrial, agricultural or commercial",652891.8114293,6866734.1385618
15510,"Industrial, agricultural or commercial",652889.3030885,6866758.9440981
15511,Misc,652889.3030885,6866758.9440981
15512,Misc,652900.1166667,6866735.2901961
15513,"Industrial, agricultural or commercial",652906.0072316,6866736.0465202
15514,"Industrial, agricultural or commercial",652282.4495303,6866431.1207426
15515,"Industrial, agricultural or commercial",652270.7993855,6866421.2163458
15516,Misc,652270.7993855,6866421.2163458
15517,Misc,652287.1665425,6866418.3554692
15518,Misc,652227.6427659,6866431.3462923
15519,Misc,651978.7955371,6866936.2489888
15520,Misc,652863.3189340,6857652.0210294
15521,Misc,648205.7252666,6859355.1409055
15522,Misc,648127.9150795,6859310.1859911
15523,Misc,649555.4012390,6859579.1849971
15524,"Industrial, agricultural or commercial",646722.3547142,6860688.8069184
15525,Misc,646728.2947589,6860681.6055003
15526,"Industrial, agricultural or commercial",646728.2947589,6860681.6055003
15527,"Industrial, agricultural or commercial",654945.6173789,6866720.2558810
15528,Misc,654945.6173789,6866720.2558810
15529,Misc,654918.3823526,6866773.1929961
15530,Misc,654780.9791575,6866815.9612813
15531,"Industrial, agricultural or commercial",654780.9791575,6866815.9612813
15532,Misc,654771.5304454,6866825.1735803
15533,"Industrial, agricultural or commercial",654728.4208894,6866785.6703810
15534,Misc,654728.4208894,6866785.6703810
15535,Misc,654741.8955009,6866769.0449307
15536,Misc,653570.2671171,6866298.9564157
15537,Misc,653583.5463071,6866311.4701364
15538,"Industrial, agricultural or commercial",653583.5463071,6866311.4701364
15539,"Industrial, agricultural or commercial",653643.2198420,6866303.8821418
15540,"Industrial, agricultural or commercial",653582.2924223,6866328.3533067
15541,Misc,653533.2310219,6866667.0430185
15542,"Industrial, agricultural or commercial",653564.6882399,6866667.2986336
15543,"Industrial, agricultural or commercial",653590.1483408,6866631.5819435
15544,Misc,653590.1483408,6866631.5819435
15545,Misc,653594.4824661,6866668.7153980
15546,Misc,653818.8209802,6866422.9932043
15547,Misc,653736.1565202,6866434.7737216
15548,Misc,654861.7694451,6866784.2698915
