id,numpoints,X,Y
735,1,619967.5706642,6877434.5242164
736,1,639080.4246256,6870064.4217764
737,1,623684.9220506,6857905.8740300
738,1,638163.3275312,6856533.9322981
739,1,629247.9222432,6869541.6109292
740,2,638960.1414474,6870887.8715401
741,1,630382.5453917,6870258.7904620
742,1,628880.3542868,6876040.7456833
743,1,622781.2606335,6849514.3110664
744,1,620507.3411123,6868692.7846331
745,1,629976.5523541,6870743.9357362
746,1,639367.3544057,6871116.4175665
747,1,619421.6279635,6874626.0595651
748,2,620748.9568288,6868803.6233684
749,1,607468.4125199,6877575.9106188
750,2,622861.6973694,6849719.0127702
751,2,620757.2349249,6868609.6791003
752,2,630410.7295853,6870534.5605699
753,7,614000.3009093,6824663.3315861
754,1,622671.0895315,6858111.4438113
755,1,625193.6216039,6831908.1143218
756,1,630283.6783470,6870801.3709639
757,1,630210.8170974,6870700.8063974
758,1,634415.7554713,6864043.3489022
759,1,629799.1936253,6870622.6749066
760,1,629714.9771430,6870707.2159938
761,1,633754.6754496,6879336.8583446
762,1,639032.9782484,6871027.7824376
763,1,627106.9652136,6876401.9475130
764,2,629996.4628801,6870267.1830662
765,2,623212.2899499,6849446.8666095
766,1,638345.4232535,6865644.5349223
767,6,639580.1997616,6856197.2527149
768,1,622851.4006299,6849440.7384538
769,1,622433.6398808,6849539.9171830
770,2,636381.9379226,6855580.0902185
771,1,635753.7550941,6865911.1153879
772,1,613349.0027051,6873207.4384861
773,1,630079.9718668,6867041.4870790
774,1,623268.5734938,6849724.0183346
775,2,632056.6569057,6864981.3649213
776,1,637686.0375434,6861432.6803436
777,2,635565.7296246,6865703.1798557
778,1,620414.1920246,6868485.3564284
779,1,620621.4666884,6868864.8363621
780,1,629762.0898794,6853284.5538409
781,1,620124.0750317,6877184.4140666
782,1,635652.3117690,6865867.6023475
783,2,629752.5076003,6853180.9150346
784,2,639769.2900042,6856096.1220782
785,1,635467.5728842,6865999.1359721
786,1,639363.5958075,6856137.8383271
787,2,630177.5179717,6867399.3183675
788,1,620239.5425804,6877070.5450034
789,1,629161.9011680,6867748.2817341
790,1,620469.1224595,6868756.4741056
791,1,635513.2613334,6865814.8130481
792,1,638531.9690802,6856127.2757917
793,1,629291.6712587,6869684.5304085
794,2,629519.9444569,6853536.2861492
795,1,620899.7792355,6868832.2996499
796,1,635641.3810359,6865908.5142070
797,1,620587.9122811,6868514.5967454
798,1,640722.8830414,6868736.3485757
799,2,638023.6190251,6864760.0297298
800,1,639666.9626198,6856572.5535451
801,2,639753.4939027,6856090.1722818
802,1,640978.5383828,6868566.4808919
803,1,639963.9936521,6868170.2240227
804,1,619793.5011878,6858441.0263706
805,1,631231.4516477,6872855.5949017
806,1,639106.2723917,6867580.5658112
807,1,627740.2087211,6856198.9969855
808,1,625536.4830520,6831695.6360117
809,1,632255.9904291,6864989.1975850
810,1,632337.6330970,6865584.0375272
811,1,628986.7921088,6867721.3124619
812,1,625551.9164019,6831915.9102120
813,1,625095.4369849,6832266.8364276
814,1,631334.7546710,6873317.3889598
815,1,632059.1010192,6865574.0918000
816,1,640297.1375157,6868977.5870215
817,2,625117.9154003,6831946.1587176
818,1,632006.6278664,6864896.0922448
819,2,639078.4227375,6854282.6313687
820,1,639674.9606719,6868465.2741888
821,1,620974.3277104,6858262.3764119
822,2,639826.4220521,6868605.3021804
823,1,622850.8238073,6849716.8906785
824,1,614864.5808002,6826945.8374451
825,1,632253.2509215,6864929.1389667
826,2,639968.3502323,6868795.7211131
827,2,640064.3312888,6868631.4927000
828,2,639985.3566195,6868553.0377331
829,3,638825.6541477,6854261.6885658
830,1,622338.7488366,6849840.8915115
831,1,641248.8119656,6868618.9483430
832,1,620812.2432681,6873132.5309712
833,1,632679.7054948,6864999.8140925
834,1,640280.8499596,6868436.2061099
835,1,641202.7968406,6868832.1715837
836,1,631741.9353200,6872533.6664649
837,1,632331.1011637,6865411.8148325
838,1,637861.0884025,6867334.2310718
839,1,614403.3344420,6839575.5647406
840,3,640206.8969357,6868682.2530983
841,1,640121.9711072,6868405.2930474
842,3,640199.4070972,6868879.6668712
843,1,636841.6049996,6867787.1883296
844,1,631969.7289237,6864698.5952566
845,1,603244.7720189,6855884.5347048
846,3,632049.1608733,6864943.9205945
847,1,623854.0016680,6858139.0765398
848,1,631887.1817286,6864868.4254227
849,1,632064.3485856,6864873.1203940
850,1,641315.8678423,6868925.6311315
851,1,632069.0560817,6864671.8706735
852,2,631230.2930272,6872819.5258764
853,1,631260.0180032,6871668.8475750
854,1,630075.3571122,6870003.3583279
855,1,633188.7935829,6864417.4989961
856,1,631241.2738626,6871647.6865123
857,1,632137.5750816,6865105.5809549
858,2,631381.8454499,6871775.1282282
859,1,631838.5824140,6865270.6363356
860,1,640028.2702330,6868668.0368074
861,22,631404.1329415,6871732.9086730
862,1,619348.9408024,6828249.3191230
863,1,631915.7727876,6872517.0080500
864,1,631481.3377020,6872747.5739688
865,1,610775.5190465,6875660.3751877
866,13,639706.6494284,6867799.2989643
867,2,631975.4347671,6864911.8215628
868,1,619483.3800080,6828388.7878628
869,1,614416.9237234,6839181.4428382
870,1,640970.8389965,6868844.2647585
871,1,632554.9415358,6865628.4013935
872,5,640385.9400168,6868731.3859054
873,3,624683.5965664,6864157.1479077
874,1,626420.3869258,6847939.6562177
875,2,598660.5004278,6876608.6948304
876,1,630331.4672168,6870042.0798857
877,2,636466.1878561,6859936.2686729
878,1,615561.1336236,6869700.0596467
879,1,630255.3953936,6870260.3553731
880,1,626503.1294064,6847877.8534556
881,1,630265.9431333,6870178.5673589
882,1,640765.5023287,6868588.1488778
883,1,630475.0355848,6870371.0929056
884,1,640591.4585833,6868844.5328960
885,1,630052.8875555,6870444.7265672
886,1,639928.9376983,6868628.3275942
887,1,622597.0193473,6857967.0922338
888,2,624938.1075732,6864317.3137803
889,1,628640.5427161,6855776.3348909
890,3,598729.1849864,6876653.6038045
891,1,628146.2874440,6871142.9316391
892,5,598624.1764740,6876555.3141328
893,2,639025.0002231,6867712.5080962
894,1,617209.4286643,6841065.6161218
895,1,638041.8042919,6864810.2726955
896,5,639916.9708170,6869142.6101237
897,1,640072.2010807,6869829.8760067
898,3,640608.7458325,6869964.8241373
899,1,623353.7128140,6849654.5281386
900,1,610792.1466304,6875692.1179538
901,1,637450.0865403,6870505.5169218
902,2,640978.9312711,6869353.7577283
903,3,629160.8415752,6852077.2660014
904,1,640404.8765495,6870180.0030048
905,3,636588.2896239,6855794.6773407
906,1,636803.1192632,6870297.8929881
907,2,640198.5321442,6869712.0594693
908,2,629632.2653342,6853083.4142906
909,1,627607.7870388,6845286.7818206
910,1,623275.1544188,6850110.2727324
911,3,629016.5074359,6852236.9188418
912,1,632044.8527366,6864840.0265894
913,1,639155.3905929,6869983.8567824
914,3,614156.8884083,6880517.3067063
915,1,627353.4945347,6876333.2849469
916,1,627455.6143113,6845299.8576741
917,1,631967.6600659,6865178.1092657
918,1,639981.6341610,6868909.7063905
919,1,632012.3490996,6865224.3302099
920,1,631914.2289785,6864445.4934785
921,1,616243.3259801,6857818.9275523
922,1,626549.0420387,6847986.7578233
923,1,623274.0087775,6850138.0707935
924,1,617332.5105394,6841332.3441009
925,1,631998.4307266,6865302.4726116
926,1,628064.9094548,6871681.7917431
927,2,635737.1520570,6860339.5583596
928,4,641327.2118732,6869215.9022382
929,1,617379.5585897,6841326.1452050
930,1,632061.8374411,6864921.9568495
931,1,628000.2450294,6875420.1869363
932,2,640526.7466467,6869766.1750790
933,1,638141.0228441,6856808.5498309
934,1,615317.5245951,6869182.6631086
935,1,614308.5560866,6839359.8840205
936,2,628099.1995755,6875928.8148953
937,1,628047.7656924,6871007.2021449
938,2,639926.9368691,6870020.1203249
939,1,631950.1195766,6864935.9663212
940,1,623219.1981179,6850048.2991362
941,1,631453.2200441,6877451.8803350
942,1,628106.1305859,6871101.1381012
943,1,617557.1316046,6874841.5361292
944,1,627597.7234738,6875575.0200784
945,1,631034.0293212,6852211.1182087
946,14,613307.9446590,6839010.9343491
947,1,628220.0175745,6871094.7873712
948,1,628136.9522515,6875688.6971272
949,1,610927.7017530,6875963.4335785
950,3,631192.9886616,6852211.2499195
951,1,612768.1016547,6876732.9850348
952,2,633650.5032362,6863363.7767995
953,1,627282.4445544,6876507.6428896
954,1,627464.1524304,6876725.3720690
955,1,616060.5178741,6868760.7850682
956,1,610452.6991468,6875242.8960562
957,1,630056.3111780,6853459.3451368
958,2,639703.1612491,6868986.2805871
959,2,620302.0960527,6868496.7491863
960,1,631147.6412866,6853786.9965700
961,1,609880.9981914,6863141.3673438
962,1,610145.0367281,6875093.1007172
963,1,613653.0319874,6873167.2129484
964,1,636579.7301190,6856020.6266219
965,1,631002.7784417,6871418.4634857
966,1,640523.5551833,6869400.0554174
967,1,640279.5795698,6869071.7999773
968,1,631522.8717331,6873181.7678862
969,1,631491.8198379,6872807.9248628
970,1,619957.8766571,6858512.1279017
971,1,615978.4571730,6868898.1970107
972,1,619899.9916967,6858708.4665608
973,2,640223.5334021,6869941.7308451
974,1,613304.0352249,6854761.9016275
975,1,614374.4147072,6839647.5057179
976,1,630590.3049582,6853913.0663504
977,1,636571.4649136,6860392.2031643
978,1,631862.8559813,6864728.9345329
979,2,632073.4742852,6865337.7357955
980,1,636494.5388081,6871434.2262892
981,1,596497.9579067,6882848.3415088
982,1,636153.9053839,6860116.0186527
983,2,630405.1396082,6853902.2785910
984,1,629372.0612624,6876163.5924819
985,1,629165.3920068,6869877.3071803
986,1,633175.2693895,6867377.0234032
987,2,625072.6595319,6832117.4229358
988,1,631149.9884238,6853825.1955837
989,3,596051.0672637,6882741.9932412
990,11,633298.8237132,6866724.7449372
991,1,627412.6815267,6845250.6106120
992,1,637901.3028124,6864754.3337292
993,1,617385.0527751,6874743.1964360
994,1,625913.2631399,6859151.5985710
995,1,629313.3435708,6869463.4370621
996,1,621057.5651862,6858316.3268760
997,1,627673.6308327,6845202.2738448
998,1,625414.6124975,6832169.3749047
999,1,629035.0846268,6867934.7000696
1000,1,613633.3147521,6854806.2081480
1001,1,612901.7043127,6876184.9909393
1002,1,624596.1113035,6852548.7673424
1003,1,612919.2586120,6876451.3910171
1004,1,624402.7651907,6852658.6845684
1005,1,613040.9507308,6876329.9835695
1006,1,638311.6177480,6856572.3127207
1007,1,624231.2903007,6834955.1317993
1008,1,640119.6051576,6869067.0865978
1009,1,639950.3797618,6870085.2723664
1010,1,636874.5559427,6858479.9951638
1011,1,633474.2835160,6864263.8156344
1012,1,612620.2215564,6876901.6791630
1013,1,639987.0415010,6869003.2819599
1014,1,620621.1539853,6879793.9730126
1015,1,633174.6945772,6864253.0670115
1016,1,627684.1794947,6875485.9794204
1017,1,635710.4244579,6868235.9889639
1018,1,621987.8767093,6879342.7444171
1019,1,627811.9789655,6875496.0536864
1020,2,632965.7288567,6864466.3817293
1021,1,627773.8321392,6845044.5696906
1022,2,641075.6805986,6868971.0091235
1023,1,613174.6004168,6839273.8195451
1024,1,627285.6639275,6856730.2635117
1025,2,612820.8778383,6876350.7183401
1026,1,627129.0878322,6876762.4142932
1027,4,640217.6784278,6870105.7903394
1028,1,628062.5037786,6875852.8980479
1029,1,633062.7734048,6867280.0813318
1030,1,615953.5667870,6868881.1651570
1031,1,628024.6990973,6875878.4588279
1032,1,609890.8392995,6862659.8534785
1033,1,620459.9611234,6876844.9060531
1034,1,631973.9622955,6865113.5416309
1035,2,632051.4104385,6865223.0444842
1036,1,632116.9987922,6865681.7034934
1037,2,599852.0967257,6858876.6887110
1038,1,637447.2153480,6865301.5349300
1039,1,632383.5369215,6865352.8053601
1040,1,638162.9389930,6865902.3616636
1041,1,638330.4637158,6865901.4902638
1042,1,602068.5414006,6849967.6809314
1043,3,629916.1509837,6854005.4822218
1044,3,632019.7477782,6865650.8877765
1045,1,627925.5839810,6875279.8941734
1046,4,611791.7826562,6834741.2861523
1047,1,627670.9529138,6875412.3086188
1048,4,632234.6826271,6865359.2049164
1049,1,632471.8364332,6865469.6880143
1050,1,627541.3669502,6862465.9507894
1051,1,628058.2002085,6862416.2561762
1052,3,627790.4735466,6862403.4951996
1053,1,638330.7997452,6867135.5195400
1054,1,636158.0560082,6860368.6085311
1055,1,619274.8618325,6861936.0367866
1056,1,627984.3126792,6862175.9216595
1057,1,631216.8747420,6852099.9291482
1058,1,632044.3780591,6865006.6166392
1059,19,637874.1095746,6865622.3548777
1060,1,617370.1941284,6861916.3071862
1061,1,634794.8862632,6864785.2525314
1062,3,634738.6411922,6864249.5653211
1063,1,631805.9776979,6865160.6056096
1064,1,631017.0432860,6852409.1453571
1065,2,634943.9241239,6864707.8515524
1066,1,631932.7989540,6865201.2159714
1067,1,638194.8401247,6865547.5112697
1068,1,632428.0297054,6846798.4926262
1069,1,630998.8988056,6852134.8238874
1070,1,630813.8548785,6871366.8632321
1071,2,632094.8062371,6865413.2174573
1072,2,631985.5462499,6846304.4236097
1073,3,632115.9310918,6865522.6881881
1074,1,625305.2520802,6831718.6820079
1075,2,614138.3180112,6880424.4505403
1076,1,632155.1121372,6865313.0675384
1077,1,636112.5314369,6860225.6309397
1078,2,631942.9378608,6865502.1123733
1079,1,621966.1256656,6851560.7106317
1080,25,632270.0091247,6865100.4648940
1081,1,620720.2094860,6875652.7811640
1082,1,632173.6744949,6865453.3449680
1083,1,624999.1546197,6853041.4791675
1084,6,604150.6821563,6872039.6685234
1085,3,639012.8570132,6870045.7619605
1086,3,632186.6909836,6865426.2228387
1087,1,602939.1420420,6855765.9335521
1088,5,633045.6360856,6867064.1219697
1089,2,638686.2030075,6870256.9148640
1090,1,618546.5396711,6853167.8084994
1091,1,638205.6276983,6867104.4376578
1092,5,631881.8121348,6865171.5092025
1093,2,632228.5751143,6864453.3162586
1094,1,626159.4983686,6871610.8171078
1095,1,634646.1007475,6864094.7763197
1096,1,638286.1242908,6867119.2368641
1097,1,638281.7167839,6867346.1361663
1098,1,615635.6395395,6877354.9961136
1099,1,600490.9883871,6877922.6577232
1100,1,636648.1924601,6860235.7386920
1101,1,637787.1532212,6864515.9640716
1102,1,624536.6458125,6871523.0013287
1103,1,629398.1382913,6856975.2481957
1104,2,629144.7083284,6852275.5673635
1105,3,629035.2491137,6852364.3133652
1106,4,625914.4310976,6859695.4309604
1107,1,621579.5923069,6851983.9050164
1108,2,637646.5582506,6864870.8963731
1109,1,621752.6779766,6851613.6543098
1110,1,612997.6991180,6876413.8949753
1111,1,630672.6914585,6854066.9852746
1112,1,635042.1215691,6864540.7967369
