id,numpoints,X,Y
1629,26,620456.1744086,6868775.6826127
1630,5,629618.7831096,6853449.7079543
1631,0,628858.4294677,6853182.5261590
1632,0,620850.2925554,6865236.2045389
1633,0,629307.4048272,6853979.6728674
1634,0,598536.1301890,6863579.3271887
1635,2,630391.8725070,6853254.2194438
1636,0,636257.4540912,6857855.9009179
1637,0,621796.5507235,6826679.7862482
1638,2,633966.7715954,6863497.6167020
1639,2,633606.8507823,6864230.7388624
1640,22,630397.8150252,6854506.9943278
1641,0,598041.1889173,6872297.1239991
1642,21,636110.9432774,6866055.3051455
1643,1,617324.1336471,6850458.1378594
1644,3,637207.9564020,6872948.8560609
1645,0,595502.5915960,6865123.0803407
1646,0,600690.0124690,6880363.4657888
1647,0,636625.3122992,6858404.5022075
1648,0,591417.6034415,6878508.6386239
1649,0,594275.1622070,6868036.8291481
1650,0,611767.1475966,6825822.5927976
1651,15,627378.2265733,6875892.5668050
1652,9,625948.3170420,6859080.4513108
1653,2,635341.2059294,6869333.4697369
1654,0,627539.5259963,6852547.1567346
1655,0,628605.4571236,6855160.9866511
1656,25,627477.4662946,6875191.4991234
1657,0,628514.2092848,6851802.0646763
1658,0,616576.3506953,6832553.9176503
1659,0,635785.4628903,6864702.6420355
1660,7,632884.1585282,6864211.1944372
1661,12,626963.7617033,6848643.4164897
1662,6,625641.9845946,6857379.7078578
1663,7,624661.5547515,6858180.7890963
1664,7,636859.5299724,6864920.1575199
1665,27,637504.6311708,6864279.3043239
1666,0,632896.1867324,6851815.3225221
1667,0,631937.9543273,6853554.4888492
1668,0,611383.2283617,6877045.1599657
1669,17,631611.3450965,6853693.9054596
1670,0,633188.7588798,6862444.8624602
1671,1,634188.2458270,6864222.3481512
1672,0,631962.4559065,6852195.9172862
1673,2,633055.7584483,6863634.2885249
1674,1,635653.0835407,6859521.8371553
1675,0,636780.1568861,6859406.3690526
1676,0,637597.5907895,6850910.8220376
1677,0,635201.5356476,6858945.9946923
1678,0,635433.2410251,6858676.0001084
1679,0,635910.1029082,6857822.5248589
1680,0,636243.6806495,6858981.3491416
1681,0,635759.8786605,6858915.0679157
1682,0,638695.0813871,6873253.5310678
1683,37,635868.1367957,6865366.6369887
1684,13,626214.5677966,6846337.7387825
1685,0,639185.5644151,6873172.7402337
1686,15,638384.8327930,6853340.4595508
1687,1,639265.3738260,6852295.6173411
1688,0,635327.3856586,6858359.4960659
1689,0,635816.5319018,6858471.8290742
1690,0,603818.1872251,6878764.5572193
1691,31,617472.7676717,6874817.2868435
1692,0,609933.4739842,6837705.7903518
1693,114,632312.6515098,6864919.1103256
1694,0,602919.5284151,6876855.8686115
1695,2,622603.6004800,6880262.1033736
1696,0,622321.7341610,6874788.9436348
1697,19,627581.9010075,6859528.2736427
1698,0,605621.9852072,6878043.0044990
1699,0,604169.6649496,6879033.8093965
1700,5,606178.8998994,6876904.1986569
1701,0,604357.4704084,6877696.4218984
1702,4,606178.7560084,6877278.6706931
1703,0,605282.6366741,6878682.5862494
1704,0,604306.9121424,6878491.9812403
1705,0,604706.0549167,6879079.3857614
1706,0,637361.3427289,6862233.5674695
1707,0,636461.6159910,6861603.7787938
1708,0,629147.5487852,6851263.1392189
1709,0,630914.7750097,6851277.4845716
1710,0,637578.2212133,6862728.5028916
1711,9,635592.8891604,6860442.1999349
1712,5,637814.8285501,6861669.5818711
1713,3,637326.9766092,6861388.1078961
1714,0,597265.8869936,6886625.9827978
1715,0,605216.3759051,6876546.1082408
1716,4,636893.8999855,6858058.6617355
1717,4,637351.0559755,6858195.4094761
1718,0,611208.1164934,6855948.6825167
1719,0,611850.8654075,6864273.7163625
1720,0,605163.3276805,6875928.6845927
1721,0,636962.5120395,6862746.5042726
1722,0,635870.5707672,6856631.7617878
1723,0,605839.9526603,6872296.9042477
1724,0,637798.0392588,6855989.9065135
1725,0,636109.4591010,6857040.5430541
1726,0,637244.1746996,6857413.6809096
1727,1,595604.4196554,6884074.8580920
1728,3,602139.2139878,6857191.9782049
1729,0,636902.7236546,6857153.0243131
1730,0,637450.6153516,6855585.7733941
1731,0,624325.0374527,6843301.2705782
1732,1,620561.2120065,6876632.9927979
1733,0,637181.2210904,6855130.4611851
1734,0,624745.9032462,6853760.1207020
1735,0,637094.3100250,6856621.3880396
1736,1,626013.2711584,6853576.9783445
1737,15,626974.2572291,6853681.6504028
1738,15,608532.5168015,6877386.5154194
1739,1,615599.1541616,6881257.8581190
1740,16,607431.0641625,6877770.8354074
1741,0,607446.2624063,6879033.8603734
1742,1,633259.4504361,6847175.9016695
1743,0,620065.2831283,6876000.1225927
1744,4,638047.6042527,6856650.4511880
1745,25,612227.9889742,6833596.0929665
1746,8,621350.8388527,6879470.3509690
1747,4,620764.7598538,6879331.6065472
1748,0,631072.3304790,6863471.1731681
1749,12,620279.1130070,6879586.6263752
1750,0,608200.5846726,6877628.9818796
1751,0,607870.1559892,6876259.3867888
1752,12,620197.9259075,6878608.5237020
1753,0,608000.0237880,6878380.2809134
1754,1,622409.7287163,6858765.7124478
1755,3,622978.3135886,6858691.2204676
1756,9,625156.8090670,6864911.1472392
1757,13,622711.1792058,6857844.8979665
1758,0,622511.1435684,6856332.7279020
1759,0,619409.1805268,6881661.6742893
1760,0,623257.3934778,6858449.1135178
1761,0,623172.8325055,6859626.4964066
1762,10,623181.3919587,6851153.9109845
1763,0,622463.4026754,6850685.4146054
1764,0,637195.3742116,6869131.1350994
1765,0,637991.1915612,6868019.9650959
1766,0,633652.2419890,6855239.3211824
1767,0,633947.0614351,6857290.5314851
1768,0,635075.9476008,6854256.9583499
1769,0,602668.7887358,6873436.7122474
1770,25,634665.7538990,6864864.3818512
1771,0,635440.1591771,6876056.6615007
1772,0,627709.7087615,6852048.3178616
1773,8,617112.6492393,6841656.9489960
1774,0,632135.5285261,6873468.5299994
1775,14,631385.9404592,6873196.3192758
1776,0,631022.2151176,6873944.2467513
1777,15,631783.6888002,6872924.0819550
1778,3,639737.4010327,6870054.2624625
1779,10,614408.9999119,6867896.4336558
1780,1,639872.8959628,6855778.4255216
1781,6,638978.5581226,6857001.8095473
1782,0,631079.9153288,6861228.9810542
1783,0,610234.6075700,6831347.9955630
1784,41,616698.8901657,6869021.8444975
1785,1,634812.5400656,6862952.5181945
1786,0,616582.4605190,6873728.8802880
1787,0,615985.2848480,6874713.2427061
1788,1,624408.2023491,6873947.3426674
1789,0,627481.9288760,6842008.1383808
1790,0,629648.0672493,6875348.4029932
1791,0,596133.2988742,6874900.8152129
1792,4,640576.3559248,6869377.6623947
1793,4,640557.7917603,6869930.2424891
1794,2,634871.0096330,6866212.9299935
1795,2,624767.7976787,6859126.3011447
1796,0,602001.0142218,6860059.5284169
1797,4,631038.5124669,6844974.6594564
1798,0,625979.0678418,6875081.4921009
1799,2,625448.3395899,6874895.0596286
1800,0,601624.5593650,6847496.7737332
1801,0,626226.9030029,6875628.0393236
1802,0,632430.7958487,6877258.9804789
1803,0,632480.2769390,6878157.4248633
1804,0,606383.9535117,6857158.9636118
1805,0,635252.4591723,6852011.5210151
1806,3,633499.2799556,6878212.2599984
1807,0,635306.9932659,6878238.0289686
1808,8,633997.8865256,6878430.2409117
1809,0,634862.2584349,6877849.6682196
1810,0,632007.0427614,6867304.1128868
1811,6,633311.7087216,6867105.8030079
1812,1,633207.6087712,6867452.3036063
1813,0,631203.4708939,6866849.4665757
1814,13,610027.7494803,6862174.5775329
1815,0,603509.1038593,6866124.7841439
1816,2,632606.2078887,6867299.3033538
1817,2,632886.9753902,6865744.9183546
1818,0,613296.8472620,6838155.5577149
1819,0,614054.2400937,6838432.9527547
1820,0,641073.6065385,6870656.1679969
1821,1,614625.9298773,6839187.7570782
1822,0,641546.9490192,6871776.9304225
1823,1,632601.0666850,6866843.3074878
1824,0,638874.0998307,6872128.9892878
1825,3,639186.2996298,6871768.9664154
1826,0,604301.1625543,6875869.9948333
1827,2,603921.7626009,6875359.6170110
1828,1,625007.3925751,6875988.6521066
1829,0,623263.5859685,6877083.4056769
1830,12,598134.8512955,6878303.1523532
1831,17,603530.0616290,6872021.8069445
1832,0,613365.0403854,6877348.2622509
1833,0,641159.7958467,6872058.8114373
1834,0,630268.1928190,6856961.6212094
1835,6,629625.3025749,6868181.7317432
1836,0,627881.9794795,6867221.2348145
1837,1,629805.3626854,6856663.2758953
1838,15,617930.4589681,6858335.5531582
1839,0,622293.8086322,6838476.9289386
1840,11,593176.0830781,6873792.7031375
1841,0,614315.5098643,6851104.5161389
1842,10,629794.7966924,6854221.8681733
1843,0,628239.3804491,6853394.0807090
1844,0,621794.6753719,6847930.5214308
1845,0,629129.7315284,6853621.8431512
1846,1,620505.8131105,6829961.9740942
1847,0,612804.1138423,6866016.7589095
1848,5,629340.6861192,6852693.1733196
1849,0,622156.0242306,6831522.5815034
1850,0,613937.8482301,6858582.8057722
1851,2,625562.6442763,6858614.2183274
1852,0,633327.9276422,6864577.2932821
1853,0,634047.0718675,6864978.1597694
1854,0,635869.8945253,6871472.7373294
1855,37,627772.7912038,6875895.5565819
1856,0,625486.5361371,6859047.4574658
1857,2,636416.0440220,6871033.2946721
1858,0,639909.9599352,6851315.9604734
1859,0,636242.3326317,6858597.8817911
1860,0,608814.0957173,6858882.9596799
1861,0,635648.3048204,6858072.6239707
1862,17,631007.5307335,6852244.2328001
1863,0,633235.6818765,6853424.2611354
1864,0,598113.4179425,6847538.1616642
1865,16,630737.8543958,6854096.0972959
1866,10,598405.5136242,6884177.3989006
1867,1,636790.3008020,6872407.1497363
1868,32,598490.5460530,6875413.9024301
1869,0,610872.2388359,6868114.6942491
1870,34,636547.3163929,6866725.0221640
1871,14,636104.5871130,6867440.7204961
1872,1,636583.7144862,6866120.7028480
1873,0,603571.6071268,6868685.3592389
1874,0,608895.7881499,6881645.9152463
1875,0,606043.0963912,6877669.6355516
1876,0,630207.8398007,6852045.3006030
1877,0,605927.7698166,6863446.3641245
1878,1,626509.3341025,6859221.9461087
1879,7,619414.6056237,6859754.5295523
1880,4,605270.3815293,6877482.3728042
1881,0,626587.6246763,6858746.6989992
1882,3,628089.4845219,6856314.8108215
1883,6,639310.2413944,6854347.0946837
1884,8,624563.3763546,6855539.9906048
1885,1,628325.3304745,6855794.9096624
1886,0,641364.1204515,6853793.2696144
1887,0,639476.9489768,6868729.4403728
1888,3,639141.5204178,6854085.3443015
1889,0,640572.1431540,6853944.2933008
1890,6,640007.2972305,6871536.2614301
1891,0,613271.7901382,6820358.2225120
1892,1,620354.1510748,6846002.3064803
1893,60,613173.0788864,6881382.3517189
1894,11,622871.0206991,6853335.0078529
1895,0,623371.2448597,6852097.1686013
1896,23,613410.2082739,6873246.4527374
1897,0,593026.9939359,6882704.1051879
1898,0,630838.4574748,6870214.3239235
1899,6,630627.6218224,6871096.0039636
1900,0,628637.4396118,6869856.5640524
1901,10,629298.9398569,6869749.0384768
1902,0,599009.4333966,6845827.8082627
1903,0,604275.0867871,6870425.4441281
1904,0,629923.9073235,6874522.3638795
1905,0,601181.4407840,6865094.0348428
1906,0,613296.8472620,6838155.5577149
1907,0,614054.2400937,6838432.9527547
1908,0,641073.6065385,6870656.1679969
1909,1,614625.9298773,6839187.7570782
1910,0,641546.9490192,6871776.9304225
1911,1,632601.0666850,6866843.3074878
1912,0,638874.0998307,6872128.9892878
1913,3,639186.2996298,6871768.9664154
1914,0,604301.1625543,6875869.9948333
1915,2,603921.7626009,6875359.6170110
1916,1,625007.3925751,6875988.6521066
1917,0,623263.5859685,6877083.4056769
1918,12,598134.8512955,6878303.1523532
1919,17,603530.0616290,6872021.8069445
1920,0,613365.0403854,6877348.2622509
1921,0,641159.7958467,6872058.8114373
1922,0,630268.1928190,6856961.6212094
1923,6,629625.3025749,6868181.7317432
1924,0,627881.9794795,6867221.2348145
1925,1,629805.3626854,6856663.2758953
1926,15,617930.4589681,6858335.5531582
1927,0,622293.8086322,6838476.9289386
1928,11,593176.0830781,6873792.7031375
1929,0,614315.5098643,6851104.5161389
1930,0,597265.8869936,6886625.9827978
1931,0,605216.3759051,6876546.1082408
1932,4,636893.8999855,6858058.6617355
1933,4,637351.0559755,6858195.4094761
1934,0,611208.1164934,6855948.6825167
1935,0,611850.8654075,6864273.7163625
1936,0,605163.3276805,6875928.6845927
1937,0,636962.5120395,6862746.5042726
1938,0,635870.5707672,6856631.7617878
1939,0,605839.9526603,6872296.9042477
1940,0,637798.0392588,6855989.9065135
1941,0,636109.4591010,6857040.5430541
1942,0,637244.1746996,6857413.6809096
1943,1,595604.4196554,6884074.8580920
1944,3,602139.2139878,6857191.9782049
1945,0,636902.7236546,6857153.0243131
1946,0,637450.6153516,6855585.7733941
1947,0,624325.0374527,6843301.2705782
1948,1,620561.2120065,6876632.9927979
1949,0,637181.2210904,6855130.4611851
1950,0,624745.9032462,6853760.1207020
1951,0,637094.3100250,6856621.3880396
1952,1,626013.2711584,6853576.9783445
1953,15,626974.2572291,6853681.6504028
1954,15,608532.5168015,6877386.5154194
1955,1,615599.1541616,6881257.8581190
1956,16,607431.0641625,6877770.8354074
1957,0,607446.2624063,6879033.8603734
1958,1,633259.4504361,6847175.9016695
1959,0,620065.2831283,6876000.1225927
1960,4,638047.6042527,6856650.4511880
1961,25,612227.9889742,6833596.0929665
1962,8,621350.8388527,6879470.3509690
1963,4,620764.7598538,6879331.6065472
1964,0,631072.3304790,6863471.1731681
1965,12,620279.1130070,6879586.6263752
1966,0,608200.5846726,6877628.9818796
1967,0,607870.1559892,6876259.3867888
1968,12,620197.9259075,6878608.5237020
1969,0,608000.0237880,6878380.2809134
1970,3,628089.4845219,6856314.8108215
1971,6,639310.2413944,6854347.0946837
1972,8,624563.3763546,6855539.9906048
1973,1,628325.3304745,6855794.9096624
1974,0,641364.1204515,6853793.2696144
1975,0,639476.9489768,6868729.4403728
1976,3,639141.5204178,6854085.3443015
1977,0,640572.1431540,6853944.2933008
1978,6,640007.2972305,6871536.2614301
1979,0,613271.7901382,6820358.2225120
1980,1,620354.1510748,6846002.3064803
1981,60,613173.0788864,6881382.3517189
1982,11,622871.0206991,6853335.0078529
1983,0,623371.2448597,6852097.1686013
1984,23,613410.2082739,6873246.4527374
1985,0,593026.9939359,6882704.1051879
1986,0,630838.4574748,6870214.3239235
1987,6,630627.6218224,6871096.0039636
1988,0,628637.4396118,6869856.5640524
1989,10,629298.9398569,6869749.0384768
1990,0,599009.4333966,6845827.8082627
1991,0,604275.0867871,6870425.4441281
1992,0,629923.9073235,6874522.3638795
1993,0,601181.4407840,6865094.0348428
1994,3,639737.4010327,6870054.2624625
1995,10,614408.9999119,6867896.4336558
1996,1,639872.8959628,6855778.4255216
1997,6,638978.5581226,6857001.8095473
1998,0,631079.9153288,6861228.9810542
1999,0,610234.6075700,6831347.9955630
2000,41,616698.8901657,6869021.8444975
2001,1,634812.5400656,6862952.5181945
2002,0,616582.4605190,6873728.8802880
2003,0,615985.2848480,6874713.2427061
2004,1,624408.2023491,6873947.3426674
2005,0,627481.9288760,6842008.1383808
2006,0,629648.0672493,6875348.4029932
2007,0,596133.2988742,6874900.8152129
2008,4,640576.3559248,6869377.6623947
2009,4,640557.7917603,6869930.2424891
2010,2,634871.0096330,6866212.9299935
2011,2,624767.7976787,6859126.3011447
2012,0,602001.0142218,6860059.5284169
2013,4,631038.5124669,6844974.6594564
2014,0,625979.0678418,6875081.4921009
2015,2,625448.3395899,6874895.0596286
2016,0,601624.5593650,6847496.7737332
2017,0,626226.9030029,6875628.0393236
2018,0,632430.7958487,6877258.9804789
2019,0,632480.2769390,6878157.4248633
2020,0,606383.9535117,6857158.9636118
2021,0,635252.4591723,6852011.5210151
2022,3,633499.2799556,6878212.2599984
2023,0,635306.9932659,6878238.0289686
2024,8,633997.8865256,6878430.2409117
2025,0,634862.2584349,6877849.6682196
2026,0,632007.0427614,6867304.1128868
2027,6,633311.7087216,6867105.8030079
2028,1,633207.6087712,6867452.3036063
2029,0,631203.4708939,6866849.4665757
2030,13,610027.7494803,6862174.5775329
2031,0,603509.1038593,6866124.7841439
2032,2,632606.2078887,6867299.3033538
2033,2,632886.9753902,6865744.9183546
2034,0,608421.7891737,6870622.5511949
2035,4,615770.6397407,6865097.4175074
2036,0,602579.3978117,6862906.8220098
2037,0,609554.2137293,6865242.2898879
2038,0,633966.1273239,6846720.3949609
2039,1,633791.6273478,6847227.0572465
2040,2,599736.3144212,6859185.2781859
2041,0,609631.5005346,6869919.3591629
2042,23,621131.9851487,6858193.5136081
2043,0,624282.3707921,6856840.9647001
2044,3,628232.6524279,6871644.9269905
2045,27,624028.1070794,6857834.4587726
2046,0,617448.0707971,6866050.5424421
2047,12,619346.5099528,6828296.6511398
2048,0,618693.4502822,6879545.2834234
2049,0,615630.9641557,6853226.9274233
2050,0,631800.0000489,6875539.7556886
2051,0,631661.9368927,6873883.3581220
2052,0,601936.5126282,6844120.8856854
2053,0,597445.2924885,6860088.8986726
2054,5,635588.9313821,6868102.9532321
2055,0,629546.8542075,6873312.4434140
2056,0,632046.7914850,6874334.9032910
2057,0,637490.2427459,6868027.0697453
2058,10,629794.7966924,6854221.8681733
2059,0,628239.3804491,6853394.0807090
2060,0,621794.6753719,6847930.5214308
2061,0,629129.7315284,6853621.8431512
2062,1,620505.8131105,6829961.9740942
2063,0,612804.1138423,6866016.7589095
2064,5,629340.6861192,6852693.1733196
2065,0,622156.0242306,6831522.5815034
2066,0,613937.8482301,6858582.8057722
2067,2,625562.6442763,6858614.2183274
2068,0,633327.9276422,6864577.2932821
2069,0,634047.0718675,6864978.1597694
2070,0,635869.8945253,6871472.7373294
2071,37,627772.7912038,6875895.5565819
2072,0,625486.5361371,6859047.4574658
2073,2,636416.0440220,6871033.2946721
2074,0,639909.9599352,6851315.9604734
2075,0,636242.3326317,6858597.8817911
2076,0,608814.0957173,6858882.9596799
2077,0,635648.3048204,6858072.6239707
2078,17,631007.5307335,6852244.2328001
2079,0,633235.6818765,6853424.2611354
2080,0,598113.4179425,6847538.1616642
2081,16,630737.8543958,6854096.0972959
2082,10,598405.5136242,6884177.3989006
2083,1,636790.3008020,6872407.1497363
2084,32,598490.5460530,6875413.9024301
2085,0,610872.2388359,6868114.6942491
2086,34,636547.3163929,6866725.0221640
2087,14,636104.5871130,6867440.7204961
2088,1,636583.7144862,6866120.7028480
2089,0,603571.6071268,6868685.3592389
2090,0,608895.7881499,6881645.9152463
2091,0,606043.0963912,6877669.6355516
2092,0,630207.8398007,6852045.3006030
2093,0,605927.7698166,6863446.3641245
2094,1,626509.3341025,6859221.9461087
2095,7,619414.6056237,6859754.5295523
2096,4,605270.3815293,6877482.3728042
2097,0,626587.6246763,6858746.6989992
2098,22,635612.3871679,6879417.9389989
2099,29,634131.5641161,6879113.0492861
2100,0,638053.5051273,6870398.3944100
2101,4,637652.3630231,6871019.5583879
2102,0,634068.8962721,6865827.5201411
2103,0,634149.2422277,6866240.2211711
2104,21,635412.3123268,6878730.7066639
2105,3,634563.9609414,6878650.3142292
2106,14,619237.5710391,6873965.6715429
2107,0,612446.6844615,6853032.0513849
2108,0,615939.8075548,6818303.7874336
2109,12,597729.7156829,6880841.5811711
2110,0,614956.0189149,6872048.2580351
2111,2,637937.9911023,6870765.8526261
2112,0,593207.1278876,6871584.3563124
2113,0,606247.1811080,6868661.3903366
2114,4,638040.0463203,6867191.9121946
2115,0,599326.8121711,6866611.7000368
2116,0,602368.3570437,6886206.3367553
2117,11,638031.5362227,6866294.4290697
2118,0,637544.2767174,6866626.3281220
2119,0,637640.5373475,6867221.5994038
2120,7,638325.8697471,6866887.2814767
2121,0,592567.4679338,6880649.3761486
2122,29,630699.7561258,6865477.4128392
2123,6,633144.8410641,6866877.1566988
2124,0,611722.4487557,6861134.9555575
2125,0,640912.4419381,6871550.4569862
2126,0,633870.5293417,6866428.2504985
2127,0,632955.4792603,6866517.6599942
2128,0,633403.7175233,6866359.3376499
2129,3,633428.2624410,6866643.8247054
2130,0,600975.2059099,6874237.4368120
2131,0,630219.4990748,6857293.0573023
2132,39,618793.5865235,6862622.6369421
2133,6,616416.1933964,6862107.2109577
2134,59,609835.4435064,6875821.8616746
2135,0,639676.1589212,6872527.3685052
2136,0,593435.0065930,6876342.5676556
2137,0,600395.2770181,6862527.7722190
2138,0,605824.2855876,6874956.5827548
2139,0,594035.8992496,6885443.5941958
2140,0,598699.5648612,6868830.8387201
2141,10,606242.4933296,6874921.1953701
2142,18,624779.5226411,6832958.6020046
2143,3,617854.9910975,6861426.7869105
2144,0,604797.3155849,6876912.7429729
2145,0,636309.6488167,6863298.3046481
2146,0,637412.2671612,6856226.5497717
2147,0,615643.8397883,6855154.3181494
2148,0,625765.5984863,6854152.7595769
2149,0,598351.7540140,6854653.3472674
2150,42,628242.1627837,6862102.8485887
2151,5,627896.9420496,6863785.6189870
2152,0,613329.9955746,6860597.7876166
2153,0,636627.6886814,6856890.2555907
2154,0,620509.7812222,6876248.9418357
2155,0,619714.5915663,6876271.3427522
2156,4,620135.8513239,6877515.0450006
2157,19,618792.3119274,6877254.9587696
2158,2,626520.0110779,6853215.2278400
2159,1,625212.2567876,6853288.8912108
2160,0,620723.8484229,6876096.7581242
2161,5,625541.3351839,6853686.6704337
2162,0,634181.0938659,6872186.7953051
2163,2,631560.0462454,6866277.4852960
2164,0,641612.4955908,6872194.7874306
2165,0,631969.5031830,6866805.3609096
2166,0,631718.2419221,6866482.7675203
2167,0,633413.8517534,6866085.9531308
2168,0,633435.5817638,6865745.4605042
2169,4,632247.8745841,6866173.9773377
2170,0,634323.7452619,6859568.2923321
2171,25,639223.1910921,6870812.6599064
2172,8,616247.0839618,6838785.8061364
2173,53,615247.7097259,6840064.2849382
2174,11,614112.0543804,6839914.1477251
2175,13,611962.2680258,6840668.7171769
2176,0,613410.2881676,6839925.3622366
2177,4,613544.4240735,6839315.4050273
2178,7,628998.6688822,6846588.7030146
2179,4,638364.1997963,6871559.1876765
2180,24,620912.2306012,6872305.3479120
2181,0,629391.1353482,6844438.7704409
2182,0,640788.7328643,6870313.0554336
2183,0,613742.8136378,6837241.9005218
2184,13,638670.8178395,6871102.0301071
2185,0,640309.1754116,6870710.8869968
2186,0,624387.8475656,6877529.6113652
2187,0,603612.5713460,6874879.9675464
2188,0,623499.7919885,6876234.9874574
2189,0,624028.8972740,6875376.2467203
2190,0,640628.4867609,6871876.0611030
2191,0,640803.8839979,6872084.1614050
2192,20,612787.5047493,6876082.7152569
2193,1,613025.4632439,6878637.1806746
2194,4,629468.2209260,6857909.0538029
2195,0,630822.7479003,6858422.5654624
2196,0,636095.4496167,6862154.0569207
2197,0,605214.2889559,6873540.0971966
2198,0,619361.3027786,6835741.3356740
2199,0,629960.3523010,6848009.7021576
2200,0,629903.4247875,6857316.1263447
2201,13,628911.3752209,6866244.6030729
2202,0,635642.9798897,6857213.6887530
2203,0,637566.7996797,6857318.0425448
2204,0,636156.2879118,6856352.0976460
2205,0,636152.8499534,6856773.1468983
2206,4,606432.3448090,6876282.9189988
2207,0,637080.1036206,6863476.2642149
2208,0,605037.3122376,6875362.4428754
2209,3,606586.5539655,6875360.5363546
2210,1,636984.3494174,6856072.2008936
2211,1,637622.3838046,6856484.1835999
2212,0,625172.0350504,6853947.8749641
2213,1,625907.3141851,6853249.0042793
2214,0,635595.0359218,6857707.5817424
2215,0,636227.6130315,6857330.3165056
2216,1,638263.6854718,6856366.3392515
2217,2,638161.7598442,6856112.5210194
2218,4,636239.6938631,6855858.2192425
2219,0,636961.4785805,6855228.8541456
2220,0,638205.6342234,6854710.8289351
2221,0,637941.8889933,6855364.8564929
2222,0,626307.5149752,6854720.3945578
2223,31,625064.1614407,6852768.5004982
2224,7,636343.8540656,6855203.4793991
2225,0,625973.6616939,6851841.0986672
2226,10,625333.6421676,6861424.6031884
2227,19,619800.6635031,6855092.0174311
2228,0,634704.4349111,6861711.3510153
2229,1,635460.1483889,6863563.4232463
2230,6,630454.5352913,6870656.0737480
2231,8,630039.5898242,6871592.2550927
2232,0,632548.6073976,6860029.4222052
2233,7,630241.9042597,6870027.2514751
2234,0,639141.1274457,6855740.8898251
2235,22,639578.8495087,6856124.5242305
2236,0,638849.3719073,6856045.8913237
2237,0,639122.3119848,6855250.4354426
2238,0,610716.6525510,6879370.4837618
2239,0,608794.9694081,6848470.8984607
2240,2,639441.7249859,6869658.9723694
2241,1,639799.5401628,6870457.9469149
2242,0,605548.3391120,6881160.9687680
2243,1,640187.5921203,6869560.5554464
2244,0,641253.5363348,6869597.6494101
2245,0,641280.1091542,6870054.6534030
2246,2,628763.6092832,6875381.2966869
2247,0,629125.9876499,6874432.5732328
2248,25,629118.8688549,6876346.4190944
2249,1,629214.2363188,6875351.3576632
2250,1,588945.9919926,6883412.5666593
2251,0,616229.0496331,6873770.1322634
2252,9,634911.7734896,6867098.6956360
2253,3,623628.8413252,6848759.3929739
2254,0,591593.2916291,6885213.6175843
2255,20,641096.4165449,6869189.2831532
2256,0,615819.3794928,6872709.7967993
2257,1,615431.8884616,6875885.4346454
2258,12,633586.7091758,6877355.0492410
2259,0,632196.7776175,6844432.3792157
2260,3,634356.2987382,6878056.9834598
2261,18,633058.2384989,6877926.4743608
2262,6,633502.5601662,6865133.6493800
2263,20,634455.1761238,6867257.7475261
2264,16,632877.8953878,6846071.2869978
2265,0,603398.4954661,6840081.5751678
2266,2,638422.4207620,6870506.0873534
2267,17,638667.1770458,6869921.4510513
2268,14,615152.9387552,6878489.0042475
2269,3,626454.7546408,6871175.4761661
2270,5,633083.1506528,6879022.1969265
2271,0,634751.0672313,6877242.9326656
2272,0,633476.4294898,6849155.1783452
2273,0,636013.6924824,6853534.5098177
2274,17,631296.8358711,6855370.8825433
2275,0,630607.5729986,6856754.2014741
2276,0,636757.8264594,6851697.9127400
2277,0,630566.6258705,6855983.8271465
2278,0,631152.5881079,6856025.3382642
2279,0,631648.6969782,6857410.7330756
2280,0,630960.3942804,6856517.7964820
2281,0,631535.0502995,6856250.6992678
2282,5,638443.5498111,6867454.8818406
2283,5,638389.0571477,6866178.8287216
2284,37,638092.0807445,6865245.9779198
2285,27,637974.7507272,6865600.1270729
2286,1,637106.9709397,6867348.5281102
2287,13,636650.0787803,6867770.9102034
2288,1,638847.2892409,6866613.0249985
2289,2,637558.0939385,6865849.8986057
2290,0,603818.1872251,6878764.5572193
2291,31,617472.7676717,6874817.2868435
2292,0,609933.4739842,6837705.7903518
2293,114,632312.6515098,6864919.1103256
2294,0,602919.5284151,6876855.8686115
2295,2,622603.6004800,6880262.1033736
2296,0,622321.7341610,6874788.9436348
2297,19,627581.9010075,6859528.2736427
2298,0,605621.9852072,6878043.0044990
2299,0,604169.6649496,6879033.8093965
2300,5,606178.8998994,6876904.1986569
2301,0,604357.4704084,6877696.4218984
2302,4,606178.7560084,6877278.6706931
2303,0,605282.6366741,6878682.5862494
2304,0,604306.9121424,6878491.9812403
2305,0,604706.0549167,6879079.3857614
2306,0,637361.3427289,6862233.5674695
2307,0,636461.6159910,6861603.7787938
2308,0,629147.5487852,6851263.1392189
2309,0,630914.7750097,6851277.4845716
2310,0,637578.2212133,6862728.5028916
2311,9,635592.8891604,6860442.1999349
2312,5,637814.8285501,6861669.5818711
2313,3,637326.9766092,6861388.1078961
2314,0,640769.6057318,6854768.8845398
2315,0,640217.8549403,6854027.4747672
2316,0,614743.3078261,6844713.0694658
2317,0,640497.5124929,6855171.6567979
2318,8,639038.4228951,6868569.2884675
2319,11,640121.5713750,6867602.5057299
2320,3,638826.9657980,6854036.0399673
2321,0,641701.8055535,6853413.6729329
2322,19,627668.4289853,6856183.4807875
2323,10,627334.9329109,6856760.2044705
2324,0,623278.1197562,6854249.6403222
2325,0,622717.7247808,6852884.9942463
2326,2,624454.9090391,6868971.8146473
2327,0,620884.5386689,6881140.6434957
